Pression SBE41,Temperature SBE41,Salinite SBE41,Pression SBE61,Temperature SBE61,Salinite SBE61,Pression RBR,Temperature RBR,Salinite RBR,Temperature interne RBR
3448.1,2533,34914,3443.6,2534,34904,3450.5,2536,34888,2477
3441.5,2536,34915,3436.9,2537,34904,3443.8,2538,34888,2565
3434.8,2538,34915,3430.4,2538,34904,3437.1,2540,34888,2565
3428.3,2539,34915,3423.9,2540,34904,3430.7,2541,34889,2565
3421.8,2541,34915,3417.2,2542,34904,3424,2543,34889,2565
3415.2,2543,34915,3410.6,2544,34904,3417.4,2546,34889,2521
3408.6,2547,34916,3404.2,2548,34905,3410.9,2549,34889,2652
3402,2553,34917,3397.5,2554,34905,3404.2,2555,34890,2652
3395.3,2559,34917,3390.8,2560,34906,3397.6,2561,34891,2609
3388.6,2562,34918,3384.1,2562,34907,3390.9,2565,34891,2565
3381.9,2565,34918,3377.3,2566,34907,3384.2,2567,34892,2521
3375.4,2567,34918,3370.9,2568,34907,3377.6,2569,34892,2696
3368.7,2570,34919,3364.1,2571,34907,3371,2572,34892,2565
3359.2,2575,34919,3354.2,2576,34908,3361,2577,34893,2609
3352.6,2579,34920,3348.2,2580,34908,3354.9,2581,34893,2521
3346,2583,34920,3341.7,2583,34909,3348.4,2585,34894,2609
3339.5,2587,34921,3335.2,2587,34909,3341.7,2589,34894,2565
3332.8,2589,34921,3328.3,2591,34910,3335,2592,34895,2521
3326.1,2592,34921,3321.8,2594,34909,3328.4,2595,34895,2696
3319.6,2595,34922,3315.2,2595,34910,3321.8,2597,34896,2652
3313,2598,34922,3308.6,2598,34910,3315.2,2600,34896,2652
3306.5,2601,34922,3302.1,2602,34910,3308.7,2603,34896,2609
3300,2603,34922,3295.7,2603,34911,3302.2,2604,34897,2652
3293.3,2604,34923,3288.9,2605,34911,3295.6,2606,34897,2652
3286.7,2606,34923,3282.4,2607,34911,3289,2608,34897,2609
3280.2,2607,34923,3275.8,2608,34911,3282.4,2609,34897,2565
3273.5,2611,34924,3269.2,2612,34912,3275.7,2613,34898,2609
3267,2614,34924,3262.6,2615,34912,3269.2,2616,34898,2609
3260.3,2616,34924,3255.9,2617,34913,3262.5,2618,34899,2652
3253.7,2617,34924,3249.2,2618,34913,3255.8,2619,34899,2740
3247.2,2622,34925,3242.8,2622,34913,3249.3,2624,34899,2609
3240.6,2623,34925,3236.1,2624,34914,3242.7,2625,34899,2609
3233.9,2627,34925,3229.4,2627,34914,3236.1,2628,34900,2696
3227.4,2633,34926,3223,2634,34914,3229.6,2635,34901,2652
3220.9,2636,34926,3216.5,2638,34915,3223,2638,34901,2609
3214.1,2640,34926,3209.7,2640,34916,3216.3,2641,34902,2652
3207.5,2647,34928,3203.2,2648,34916,3209.7,2649,34903,2740
3201,2649,34928,3196.5,2650,34917,3203.1,2651,34903,2565
3194.4,2653,34928,3189.9,2654,34917,3196.5,2655,34903,2696
3187.9,2657,34928,3183.4,2657,34917,3190,2659,34904,2609
3181.2,2659,34929,3176.8,2660,34918,3183.3,2661,34904,2652
3174.6,2659,34929,3170.2,2659,34918,3176.7,2660,34905,2740
3168,2663,34929,3163.6,2664,34918,3170.1,2665,34905,2696
3161.4,2666,34929,3157,2667,34919,3163.5,2668,34906,2696
3154.8,2670,34930,3150.5,2670,34918,3156.9,2671,34905,2652
3148.2,2672,34930,3143.9,2673,34918,3150.2,2674,34905,2740
3141.5,2674,34930,3137.2,2675,34918,3143.7,2676,34906,2696
3134.9,2675,34930,3130.5,2676,34919,3137,2677,34906,2740
3128.1,2676,34930,3123.7,2677,34919,3130.3,2678,34906,2740
3121.6,2680,34931,3117.2,2681,34919,3123.7,2682,34906,2652
3114.9,2686,34931,3110.7,2687,34920,3117.1,2688,34907,2784
3108.4,2689,34932,3104.1,2690,34921,3110.5,2691,34908,2652
3101.8,2695,34932,3097.5,2696,34921,3104,2697,34908,2784
3095.1,2697,34932,3090.9,2698,34920,3097.3,2699,34908,2609
3088.5,2701,34933,3084.1,2701,34921,3090.5,2703,34909,2740
3081.9,2704,34933,3077.6,2705,34922,3084,2706,34909,2696
3075.4,2707,34933,3071.1,2707,34922,3077.4,2708,34910,2696
3068.9,2709,34934,3064.4,2709,34923,3071,2711,34910,2740
3062.2,2713,34934,3058,2714,34923,3064.3,2715,34910,2696
3055.7,2718,34934,3051.4,2719,34923,3057.7,2720,34910,2740
3049,2723,34935,3044.8,2723,34923,3051.1,2725,34911,2696
3042.4,2725,34935,3038.2,2726,34924,3044.5,2727,34911,2652
3035.8,2727,34935,3031.5,2728,34924,3037.9,2728,34912,2784
3029.2,2733,34936,3025.1,2734,34924,3031.3,2735,34912,2696
3022.7,2739,34936,3018.5,2740,34925,3024.8,2741,34913,2740
3016.1,2746,34937,3011.9,2746,34926,3018.2,2747,34914,2740
3009.5,2751,34938,3005.3,2752,34927,3011.6,2753,34914,2871
3003,2756,34938,2998.8,2757,34927,3005.1,2758,34916,2696
2995.4,2759,34939,2991.2,2760,34927,2997.5,2761,34916,2784
2987.9,2767,34940,2983.6,2768,34928,2990,2769,34916,2784
2980.4,2772,34940,2976.2,2773,34929,2982.5,2774,34917,2784
2972.9,2777,34941,2968.7,2778,34930,2974.9,2779,34918,2827
2965.4,2785,34942,2961.1,2785,34931,2967.4,2786,34919,2784
2957.8,2794,34943,2953.6,2794,34931,2959.9,2796,34920,2784
2950.3,2795,34943,2946.1,2796,34931,2952.4,2797,34920,2827
2942.7,2801,34943,2938.5,2801,34932,2944.8,2802,34920,2871
2935.1,2806,34944,2930.9,2807,34933,2937.2,2808,34921,2827
2927.4,2814,34945,2923.3,2814,34934,2929.5,2816,34922,2827
2919.9,2823,34946,2915.8,2824,34934,2922,2825,34923,2784
2912.2,2827,34946,2908,2827,34936,2914.3,2829,34924,2915
2904.6,2831,34947,2900.4,2833,34935,2906.7,2833,34924,2915
2896.8,2833,34947,2892.7,2834,34935,2898.9,2835,34925,2871
2889.2,2842,34948,2884.9,2844,34937,2891.3,2845,34926,2784
2881.6,2853,34949,2877.5,2853,34938,2883.7,2854,34927,2915
2874.1,2856,34948,2869.9,2856,34937,2876.1,2856,34927,2915
2866.5,2865,34950,2862.4,2866,34938,2868.5,2866,34928,2915
2858.8,2867,34950,2854.7,2869,34938,2860.8,2869,34928,2827
2851.3,2870,34950,2847.2,2871,34938,2853.3,2872,34928,2871
2843.7,2877,34950,2839.5,2878,34939,2845.7,2878,34928,2915
2836.1,2882,34951,2832,2883,34940,2838.1,2884,34929,2958
2828.4,2887,34952,2824.3,2888,34940,2830.4,2889,34930,2958
2820.8,2893,34952,2816.7,2894,34940,2822.9,2895,34931,2871
2813.3,2907,34953,2809.2,2908,34942,2815.3,2908,34931,3045
2805.7,2921,34955,2801.6,2922,34943,2807.8,2923,34934,2915
2798,2922,34956,2794,2923,34944,2800.1,2924,34934,3002
2790.4,2940,34958,2786.5,2940,34947,2792.5,2942,34937,3002
2782.9,2950,34959,2778.8,2950,34948,2784.9,2951,34938,2958
2775.2,2963,34960,2771.2,2964,34949,2777.2,2964,34939,3002
2767.6,2969,34962,2763.5,2970,34951,2769.6,2971,34940,3045
2760,2980,34962,2755.9,2981,34950,2761.9,2982,34941,2958
2752.3,2983,34962,2748.3,2983,34951,2754.3,2984,34941,3002
2744.8,2990,34963,2740.8,2991,34951,2746.8,2991,34943,2958
2737.2,2994,34964,2733.2,2995,34952,2739.3,2997,34943,2958
2729.7,3003,34964,2725.6,3004,34953,2731.7,3004,34944,2958
2722,3016,34965,2718.1,3017,34954,2724.1,3018,34946,2958
2714.5,3024,34966,2710.6,3025,34955,2716.6,3026,34946,3045
2707,3034,34968,2702.9,3035,34956,2709.1,3036,34948,3132
2699.5,3045,34969,2695.7,3045,34958,2701.6,3046,34949,3002
2692,3052,34970,2688,3052,34959,2694,3053,34951,3045
2684.4,3062,34972,2680.5,3063,34959,2686.4,3063,34951,3002
2676.8,3066,34972,2672.8,3067,34961,2678.8,3067,34953,3045
2669.2,3075,34972,2665.4,3075,34961,2671.3,3076,34953,3088
2661.6,3092,34974,2657.6,3093,34963,2663.6,3094,34954,3088
2654,3101,34975,2650,3102,34964,2656,3103,34956,3132
2646.3,3105,34975,2642.4,3106,34964,2648.4,3106,34956,3175
2638.8,3126,34979,2634.9,3126,34967,2640.8,3128,34959,3132
2631.2,3134,34979,2627.3,3135,34967,2633.3,3136,34960,3088
2623.5,3142,34980,2619.6,3142,34969,2625.5,3144,34961,3132
2615.9,3146,34981,2612,3147,34969,2618,3148,34962,3132
2608.4,3154,34981,2604.6,3154,34970,2610.5,3155,34963,3175
2600.8,3174,34984,2596.9,3175,34972,2602.8,3175,34965,3218
2593.1,3180,34984,2589.2,3182,34972,2595.2,3182,34966,3132
2585.6,3196,34986,2581.8,3197,34975,2587.7,3197,34968,3218
2578.1,3200,34987,2574.4,3201,34975,2580.2,3202,34968,3218
2570.5,3210,34987,2566.8,3210,34976,2572.6,3211,34970,3261
2562.9,3225,34989,2559.2,3226,34978,2565,3227,34971,3218
2555.2,3233,34990,2551.5,3233,34979,2557.3,3234,34972,3218
2547.7,3238,34990,2543.9,3239,34979,2549.8,3239,34972,3261
2539.9,3256,34992,2536.2,3257,34981,2542,3258,34975,3218
2532.4,3263,34992,2528.6,3263,34981,2534.4,3264,34975,3261
2524.8,3270,34993,2520.9,3271,34982,2526.9,3271,34975,3261
2517.3,3283,34994,2513.5,3285,34982,2519.4,3286,34976,3261
2509.6,3298,34995,2505.8,3299,34984,2511.7,3299,34978,3304
2501.9,3307,34997,2498.2,3307,34986,2504.1,3309,34979,3348
2494.4,3321,34998,2490.7,3321,34986,2496.4,3322,34980,3304
2486.7,3331,34999,2483,3332,34987,2488.8,3333,34982,3348
2479.1,3338,35000,2475.4,3339,34988,2481.2,3340,34982,3348
2471.4,3350,35001,2467.6,3351,34990,2473.5,3352,34984,3304
2463.8,3353,35001,2460.1,3354,34989,2465.9,3354,34985,3391
2456.3,3359,35002,2452.6,3360,34991,2458.3,3361,34986,3304
2448.7,3369,35003,2445,3370,34992,2450.7,3371,34987,3348
2441.1,3376,35004,2437.4,3378,34992,2443.2,3378,34987,3304
2433.5,3395,35005,2429.8,3395,34994,2435.6,3396,34989,3519
2426,3403,35007,2422.3,3404,34996,2428.1,3405,34990,3434
2418.4,3417,35008,2414.8,3417,34998,2420.5,3418,34992,3434
2410.8,3431,35010,2407.2,3432,34999,2413,3433,34993,3391
2403.1,3442,35011,2399.6,3442,35000,2405.3,3443,34995,3434
2395.6,3454,35014,2392.1,3457,35001,2397.7,3455,34996,3476
2388,3457,35015,2384.4,3461,35000,2390.1,3459,34997,3476
2380.3,3474,35015,2376.7,3474,35005,2382.4,3476,34999,3476
2372.7,3502,35019,2369.1,3504,35006,2374.8,3505,35000,3519
2365.1,3519,35021,2361.6,3519,35010,2367.2,3520,35003,3562
2357.5,3534,35022,2353.9,3536,35010,2359.6,3536,35005,3519
2349.9,3542,35023,2346.4,3543,35011,2352.1,3544,35006,3519
2342.1,3554,35025,2338.7,3554,35013,2344.3,3555,35008,3605
2334.5,3565,35026,2331.1,3566,35014,2336.7,3567,35009,3562
2326.9,3581,35028,2323.4,3582,35016,2329.1,3582,35010,3690
2319.3,3598,35030,2315.8,3600,35018,2321.5,3600,35012,3690
2311.6,3611,35031,2308.2,3611,35019,2313.7,3612,35014,3562
2303.9,3623,35032,2300.5,3624,35021,2306.1,3625,35015,3562
2296.3,3623,35032,2292.9,3624,35021,2298.5,3624,35016,3776
2288.7,3634,35034,2285.3,3635,35022,2290.8,3636,35016,3733
2281.1,3647,35035,2277.7,3648,35023,2283.2,3648,35018,3605
2273.5,3651,35036,2270.1,3653,35023,2275.7,3653,35019,3776
2265.9,3659,35036,2262.5,3660,35025,2268.1,3661,35020,3648
2258.3,3675,35039,2254.9,3678,35027,2260.5,3677,35020,3605
2250.8,3686,35039,2247.4,3686,35028,2253,3687,35022,3733
2243.2,3695,35040,2239.8,3694,35028,2245.3,3696,35023,3648
2234.5,3721,35042,2230.6,3723,35031,2236.1,3724,35026,3690
2226.9,3730,35044,2223.6,3731,35033,2229.2,3731,35027,3733
2219.3,3751,35047,2215.9,3752,35035,2221.5,3753,35029,3818
2211.7,3762,35048,2208.4,3763,35036,2213.9,3764,35031,3776
2204.1,3770,35048,2200.7,3770,35037,2206.3,3771,35032,3861
2196.5,3773,35049,2193.2,3773,35038,2198.7,3775,35033,3861
2189,3783,35050,2185.7,3785,35039,2191.2,3787,35033,3776
2181.5,3797,35051,2178.1,3798,35040,2183.6,3799,35035,3861
2173.9,3805,35052,2170.6,3806,35041,2176.1,3807,35036,3861
2166.3,3819,35054,2163,3819,35042,2168.5,3820,35037,3903
2158.6,3832,35055,2155.4,3833,35044,2160.8,3834,35038,3861
2150.9,3843,35056,2147.6,3843,35045,2153.1,3844,35040,3903
2143.3,3852,35058,2140.2,3853,35046,2145.6,3853,35041,3861
2135.8,3862,35060,2132.7,3863,35048,2138.1,3864,35042,3861
2128.3,3875,35061,2125,3877,35049,2130.5,3877,35044,3818
2120.8,3876,35061,2117.7,3878,35049,2123,3878,35045,3903
2113.3,3913,35065,2110,3911,35053,2115.5,3913,35048,3945
2105.6,3932,35067,2102.5,3932,35055,2107.8,3934,35050,3945
2098,3934,35066,2094.9,3935,35055,2100.3,3936,35050,3903
2090.5,3951,35068,2087.4,3952,35056,2092.8,3952,35051,3945
2082.8,3958,35069,2079.7,3958,35057,2085.1,3959,35052,3945
2075.2,3969,35069,2072.1,3969,35058,2077.5,3970,35053,4030
2067.4,3997,35073,2064.3,3998,35062,2069.7,3999,35056,3945
2059.7,4014,35074,2056.6,4015,35063,2062,4015,35058,4115
2052.2,4017,35075,2049.2,4019,35063,2054.6,4019,35059,4115
2044.7,4032,35077,2041.5,4033,35065,2046.9,4033,35060,4115
2037,4079,35082,2034,4080,35070,2039.3,4081,35064,4115
2029.5,4094,35084,2026.4,4095,35073,2031.7,4096,35068,4073
2021.9,4109,35085,2018.9,4109,35074,2024.2,4110,35069,4115
2014.4,4120,35087,2011.4,4121,35074,2016.7,4122,35070,4241
2006.8,4155,35090,2003.8,4154,35079,2009.1,4156,35074,4199
1999.2,4164,35092,1996.3,4165,35080,2001.5,4165,35075,4241
1991.6,4175,35094,1988.6,4176,35082,1993.9,4177,35078,4199
1984,4196,35097,1981,4198,35084,1986.3,4199,35080,4157
1976.5,4232,35102,1973.6,4234,35090,1978.8,4233,35085,4241
1969,4258,35106,1966,4259,35094,1971.3,4260,35089,4283
1961.5,4273,35107,1958.5,4274,35095,1963.8,4274,35091,4325
1953.9,4286,35109,1950.9,4287,35097,1956.2,4287,35092,4367
1946.2,4318,35113,1943.4,4320,35101,1948.5,4320,35097,4241
1938.5,4351,35117,1935.6,4352,35106,1940.8,4353,35100,4325
1930.8,4367,35119,1928,4368,35107,1933.1,4369,35103,4367
1923.1,4379,35121,1920.3,4381,35108,1925.5,4381,35105,4283
1915.6,4399,35124,1912.8,4402,35112,1917.9,4404,35106,4409
1908,4428,35127,1905.2,4429,35115,1910.4,4430,35110,4493
1900.5,4461,35131,1897.7,4461,35119,1902.9,4462,35114,4409
1893,4491,35135,1890.2,4491,35124,1895.3,4494,35119,4409
1885.5,4506,35139,1882.8,4507,35126,1887.8,4508,35121,4451
1877.9,4529,35141,1875,4530,35129,1880.2,4530,35125,4451
1870.3,4563,35145,1867.6,4563,35133,1872.6,4564,35129,4493
1862.8,4578,35147,1859.9,4579,35135,1865.1,4581,35131,4535
1855.1,4587,35147,1852.4,4587,35136,1857.5,4589,35132,4535
1847.4,4614,35151,1844.7,4615,35139,1849.7,4615,35135,4618
1839.8,4650,35157,1837.1,4651,35144,1842.3,4651,35139,4701
1832.3,4705,35163,1829.6,4703,35153,1834.6,4704,35146,4618
1824.6,4732,35167,1821.9,4734,35154,1827,4733,35151,4660
1816.9,4746,35170,1814.2,4747,35158,1819.3,4747,35154,4701
1809.4,4770,35172,1806.8,4771,35160,1811.7,4771,35157,4743
1801.9,4787,35175,1799.2,4787,35163,1804.2,4788,35160,4785
1794.1,4808,35178,1791.6,4809,35166,1796.5,4810,35162,4785
1786.6,4856,35185,1784,4856,35171,1789,4857,35167,4867
1779,4891,35191,1776.5,4894,35177,1781.4,4891,35173,4867
1771.3,4926,35194,1768.9,4927,35182,1773.7,4927,35178,4867
1763.8,4970,35201,1761.2,4968,35185,1766.2,4967,35183,4867
1756.2,4994,35202,1753.7,4995,35191,1758.6,4995,35186,4950
1748.7,5014,35204,1746.2,5014,35193,1751.1,5015,35188,5074
1741.2,5078,35212,1738.7,5080,35200,1743.6,5080,35196,4950
1733.7,5102,35216,1731.1,5103,35204,1736.1,5105,35201,5033
1726.1,5146,35221,1723.7,5148,35209,1728.5,5148,35204,5156
1718.6,5161,35223,1716.2,5161,35211,1720.9,5162,35208,5115
1711,5194,35227,1708.6,5196,35214,1713.4,5196,35211,5239
1703.4,5226,35231,1701,5226,35218,1705.8,5227,35215,5198
1695.7,5262,35234,1693.3,5264,35223,1698.1,5264,35219,5239
1688.1,5285,35238,1685.7,5286,35225,1690.5,5287,35222,5280
1680.5,5299,35239,1678.2,5300,35227,1682.9,5301,35224,5239
1672.9,5333,35243,1670.6,5336,35231,1675.4,5335,35227,5321
1665.4,5365,35247,1663.2,5367,35235,1667.9,5367,35232,5321
1657.8,5430,35255,1655.5,5429,35243,1660.2,5432,35239,5484
1650.3,5482,35263,1648,5482,35251,1652.7,5484,35246,5403
1642.7,5492,35264,1640.3,5493,35252,1645,5494,35250,5484
1635,5537,35270,1632.7,5538,35258,1637.4,5539,35254,5525
1627.5,5564,35275,1625.3,5565,35263,1629.9,5565,35259,5525
1619.3,5605,35279,1616.6,5607,35269,1621.2,5608,35265,5525
1611.8,5642,35285,1609.5,5643,35273,1614.2,5644,35269,5688
1604.2,5688,35291,1601.9,5689,35278,1606.6,5690,35275,5607
1596.6,5725,35295,1594.4,5727,35283,1599.1,5727,35280,5647
1589.1,5780,35303,1586.9,5782,35290,1591.5,5783,35286,5688
1581.5,5844,35311,1579.3,5845,35299,1584,5846,35296,5769
1573.9,5859,35313,1571.7,5859,35302,1576.3,5861,35299,5850
1566.2,5918,35321,1564,5919,35309,1568.6,5920,35306,5890
1558.7,5967,35326,1556.5,5969,35316,1561.1,5969,35312,5931
1551.1,6008,35333,1549.1,6009,35321,1553.6,6010,35318,6052
1543.6,6058,35339,1541.4,6059,35327,1546,6059,35324,6011
1535.9,6088,35343,1533.8,6089,35331,1538.3,6089,35328,6011
1528.4,6137,35349,1526.3,6138,35337,1530.8,6140,35334,6092
1520.7,6185,35355,1518.8,6184,35344,1523.2,6186,35341,6253
1513.2,6204,35357,1511.1,6204,35345,1515.6,6205,35343,6213
1505.6,6223,35358,1503.6,6224,35346,1508,6225,35344,6293
1497.9,6247,35361,1495.9,6249,35348,1500.3,6249,35347,6213
1490.4,6286,35367,1488.6,6284,35355,1492.9,6288,35352,6213
1482.8,6327,35371,1480.9,6328,35359,1485.3,6329,35357,6333
1475.2,6368,35376,1473.3,6368,35364,1477.7,6369,35362,6333
1467.7,6428,35384,1465.8,6429,35373,1470.2,6429,35370,6413
1460,6551,35402,1458.1,6552,35390,1462.5,6552,35385,6413
1452.4,6568,35404,1450.5,6570,35391,1454.9,6569,35392,6492
1444.9,6622,35412,1443,6623,35400,1447.4,6624,35397,6651
1437.4,6637,35413,1435.5,6639,35401,1439.8,6639,35400,6532
1429.7,6673,35419,1427.9,6674,35406,1432.2,6674,35402,6691
1422.1,6721,35424,1420.3,6722,35412,1424.6,6723,35410,6770
1414.5,6774,35431,1412.7,6775,35419,1416.9,6775,35416,6849
1406.8,6863,35444,1405.1,6864,35432,1409.3,6864,35430,6770
1399.2,6891,35448,1397.4,6892,35437,1401.7,6893,35434,6849
1391.6,6965,35454,1390,6966,35442,1394.2,6968,35439,6928
1384.1,7003,35459,1382.3,7004,35447,1386.6,7005,35445,6968
1376.6,7058,35467,1374.8,7058,35455,1379,7060,35453,6928
1369,7121,35477,1367.3,7122,35464,1371.5,7122,35463,7164
1361.2,7184,35483,1359.6,7184,35471,1363.7,7186,35466,7164
1353.6,7206,35483,1352,7207,35471,1356.1,7207,35469,7125
1346,7261,35490,1344.4,7263,35478,1348.5,7263,35477,7125
1338.3,7283,35492,1336.7,7286,35479,1340.8,7285,35478,7360
1330.7,7302,35492,1329.1,7302,35480,1333.1,7303,35480,7282
1323,7347,35496,1321.6,7348,35484,1325.6,7350,35482,7282
1315.5,7383,35501,1313.9,7385,35488,1318.1,7385,35486,7321
1307.9,7448,35508,1306.4,7448,35496,1310.5,7450,35493,7321
1300.3,7499,35516,1298.8,7502,35503,1302.8,7502,35501,7399
1292.7,7588,35528,1291.2,7589,35516,1295.3,7589,35514,7477
1285.1,7618,35532,1283.7,7619,35519,1287.7,7619,35519,7594
1277.5,7673,35539,1276,7674,35527,1280.1,7673,35526,7555
1270,7725,35545,1268.5,7726,35533,1272.6,7726,35532,7633
1262.5,7752,35548,1261.1,7752,35536,1265,7752,35536,7788
1254.9,7798,35554,1253.4,7800,35541,1257.4,7800,35540,7826
1247.3,7832,35557,1245.9,7834,35545,1249.8,7834,35543,7749
1239.8,7850,35559,1238.4,7851,35546,1242.3,7851,35546,7788
1232.3,7880,35561,1230.9,7881,35548,1234.9,7881,35549,7865
1224.8,7917,35562,1223.6,7918,35550,1227.4,7918,35549,7903
1217.3,7938,35563,1216,7939,35551,1219.9,7940,35550,7903
1209.8,7990,35569,1208.5,7991,35556,1212.4,7992,35555,7942
1202.2,8019,35569,1200.9,8022,35559,1204.8,8019,35558,8057
1194.7,8066,35572,1193.4,8069,35563,1197.3,8068,35562,8134
1187.1,8098,35579,1185.8,8099,35567,1189.8,8097,35567,8057
1179.6,8144,35579,1178.2,8144,35567,1182.2,8145,35568,8134
1172,8188,35581,1170.7,8189,35570,1174.6,8190,35570,8173
1164.3,8109,35558,1163.1,8110,35546,1167,8111,35548,8211
1156.8,8126,35548,1155.5,8127,35537,1159.4,8128,35533,8173
1149.2,8156,35555,1148,8158,35542,1151.8,8158,35542,8134
