Pression SBE41,Temperature SBE41,Salinite SBE41,Pression SBE61,Temperature SBE61,Salinite SBE61,Pression RBR,Temperature RBR,Salinite RBR,Temperature interne RBR
965.4,8984,35554,964.4,8985,35542,968.5,8981,35543,8971
950.2,8997,35545,949.2,8998,35533,953.3,8997,35540,9046
935,9040,35538,934.2,9040,35527,938.1,9041,35526,9009
920,9102,35535,919.2,9102,35524,923.1,9103,35525,9046
905,9200,35537,904.2,9200,35529,908,9201,35526,9159
889.9,9268,35543,889.2,9269,35531,892.9,9269,35532,9196
874.8,9395,35546,874.2,9395,35535,877.9,9395,35533,9271
859.7,9457,35545,859,9459,35533,862.8,9459,35536,9495
844.7,9566,35546,844,9567,35534,847.7,9568,35534,9533
829.4,9646,35544,828.8,9647,35533,832.4,9648,35535,9681
814.4,9776,35550,813.7,9777,35538,817.3,9776,35539,9718
799.2,9887,35541,798.7,9888,35530,802.2,9888,35530,9903
784.2,9988,35540,783.7,9988,35528,787.1,9989,35529,9977
769.1,10077,35541,768.5,10077,35529,771.9,10078,35530,9977
753.8,10163,35538,753.3,10164,35527,756.6,10165,35529,10051
738.7,10275,35543,738.2,10277,35532,741.5,10278,35533,10271
723.6,10351,35546,723.1,10351,35536,726.3,10352,35537,10308
708.4,10482,35551,708,10483,35539,711.1,10484,35542,10381
693.3,10576,35548,692.9,10578,35537,696,10578,35538,10527
678.3,10697,35552,678,10697,35541,681,10697,35542,10673
663.2,10844,35558,662.9,10844,35547,665.9,10845,35549,10818
648.2,10995,35565,647.9,10996,35554,650.8,10996,35555,10927
633.2,11146,35574,632.9,11146,35562,635.8,11147,35565,11035
618.2,11286,35579,617.9,11286,35568,620.7,11287,35570,11179
603.2,11421,35591,602.8,11422,35580,605.6,11422,35582,11323
588.1,11575,35603,587.8,11576,35591,590.6,11576,35594,11574
573,11720,35616,572.8,11721,35605,575.4,11722,35608,11716
557.9,11805,35623,557.8,11807,35612,560.3,11807,35616,11716
542.8,11903,35630,542.6,11904,35619,545.2,11904,35623,11894
527.7,12007,35639,527.6,12007,35628,530,12007,35631,12000
512.7,12172,35656,512.7,12173,35645,515,12173,35647,12107
497.7,12302,35670,497.6,12308,35660,500,12309,35661,12212
482.7,12485,35688,482.6,12485,35677,484.9,12486,35677,12389
467.5,12650,35710,467.6,12652,35698,469.7,12651,35701,12564
452.4,12803,35727,452.4,12804,35715,454.4,12804,35718,12704
437.1,12964,35748,437.1,12970,35737,439.2,12966,35736,12913
422.1,13133,35764,422,13134,35753,424,13134,35757,13017
406.8,13250,35782,406.9,13250,35771,408.8,13251,35774,13191
391.8,13428,35805,391.9,13428,35795,393.7,13429,35799,13398
376.8,13607,35831,377,13608,35819,378.6,13608,35822,13502
361.7,13783,35856,361.9,13784,35846,363.5,13785,35848,13674
346.5,13917,35869,346.7,13915,35861,348.2,13917,35858,13811
331.5,14201,35909,331.6,14203,35900,333.2,14204,35903,14016
316.5,14312,35924,316.8,14314,35914,318,14314,35918,14254
301.4,14552,35963,301.7,14554,35951,302.9,14557,35952,14491
286.3,14762,35993,286.5,14762,35982,287.8,14763,35986,14593
271.2,15026,36031,271.5,15027,36020,272.6,15026,36022,14862
256,15288,36070,256.3,15295,36063,257.3,15297,36063,15097
241,15609,36124,241.1,15610,36114,242.2,15610,36116,15398
225.9,15920,36171,226.3,15921,36162,227.1,15922,36164,15697
210.8,16141,36201,211.1,16141,36193,211.8,16142,36197,15961
195.7,16406,36256,196,16402,36242,196.7,16400,36241,16225
180.6,16837,36316,180.8,16839,36308,181.5,16840,36311,16618
165.4,17181,36346,165.9,17184,36338,166.2,17186,36341,17009
150.2,17915,36471,150.8,17932,36465,150.9,17931,36465,17623
135.2,18459,36551,135.7,18460,36543,135.7,18460,36547,18231
120.1,18962,36637,120.6,18964,36630,120.4,18965,36633,18612
104.8,19174,36608,105.3,19198,36597,105.1,19197,36593,18834
89.9,20993,36939,90.4,20993,36934,90,20994,36934,20397
89.7,20992,36939,90.2,20993,36934,89.8,20994,36934,20459
89.5,20992,36940,90,20993,36934,89.6,20994,36934,20428
89.3,20992,36939,89.8,20993,36935,89.4,20994,36935,20459
89.1,20992,36939,89.5,20993,36934,89.2,20994,36935,20459
88.7,20992,36940,89.2,20992,36934,88.7,20993,36935,20552
88.4,20992,36940,88.9,20993,36934,88.5,20993,36935,20521
88.2,20992,36940,88.7,20993,36934,88.3,20993,36935,20490
88,20992,36940,88.5,20993,36934,88.1,20993,36935,20459
87.7,20992,36940,88.4,20993,36935,87.8,20993,36935,20552
87.4,20992,36940,88,20992,36935,87.4,20993,36936,20552
86.9,20992,36939,87.4,20993,36934,87,20993,36936,20552
86.5,20991,36940,87,20992,36934,86.5,20992,36936,20583
86,20991,36940,86.6,20991,36935,86.1,20992,36936,20614
85.8,20991,36940,86.4,20991,36935,85.8,20992,36936,20614
85.6,20991,36938,86.1,20991,36935,85.6,20993,36936,20614
85.3,20990,36940,86,20991,36935,85.4,20993,36936,20614
84.9,20990,36940,85.5,20991,36935,84.9,20992,36937,20645
84.7,20990,36940,85.2,20991,36935,84.7,20992,36937,20645
84.4,20990,36940,85,20991,36935,84.4,20992,36937,20645
84.2,20990,36940,84.9,20991,36935,84.2,20992,36936,20675
84,20991,36940,84.6,20991,36935,83.9,20992,36937,20614
83.7,20990,36940,84.4,20991,36935,83.7,20992,36936,20675
83.5,20990,36940,84.1,20991,36934,83.5,20992,36937,20645
83.3,20990,36939,83.9,20990,36935,83.2,20992,36937,20675
83.1,20990,36940,83.7,20991,36935,83,20992,36937,20706
82.6,20990,36940,83.2,20991,36934,82.6,20992,36936,20645
82.4,20990,36940,83.1,20990,36934,82.3,20992,36937,20737
82.2,20989,36940,82.8,20991,36934,82.1,20992,36936,20706
81.8,20990,36940,82.4,20991,36934,81.7,20990,36937,20675
81.5,20990,36940,82.2,20991,36935,81.4,20992,36937,20768
81.3,20990,36940,82,20992,36934,81.2,20992,36937,20706
81.1,20990,36940,81.8,20992,36934,80.9,20992,36937,20737
80.7,20990,36940,81.4,20991,36934,80.6,20992,36937,20768
80.5,20990,36940,81.2,20991,36935,80.3,20992,36937,20737
80.3,20990,36939,80.8,20990,36935,80.1,20991,36937,20768
79.8,20990,36940,80.5,20991,36935,79.7,20989,36938,20737
79.6,20989,36940,80.3,20990,36932,79.5,20990,36937,20799
79.2,20988,36942,79.9,20988,36934,79,20993,36938,20768
79,20989,36940,79.7,20987,36935,78.8,20993,36937,20737
78.6,20990,36940,79.2,20990,36934,78.4,20992,36937,20799
78.4,20990,36940,79,20990,36934,78.2,20992,36938,20799
78.1,20990,36940,78.9,20991,36933,77.9,20992,36938,20768
77.9,20990,36940,78.6,20989,36935,77.7,20992,36938,20799
77.7,20989,36940,78.4,20990,36934,77.4,20991,36938,20799
77.4,20989,36940,78.1,20987,36935,77.2,20991,36938,20768
77.2,20989,36939,77.9,20989,36933,77,20991,36938,20768
77,20989,36940,77.7,20989,36935,76.8,20991,36938,20799
76.7,20989,36939,77.5,20990,36935,76.6,20991,36938,20799
76.3,20990,36940,77.1,20990,36934,76,20991,36938,20860
75.9,20989,36940,76.6,20990,36935,75.6,20990,36938,20860
75.4,20990,36940,76.1,20990,36934,75.2,20991,36938,20830
75,20989,36940,75.7,20990,36934,74.7,20990,36938,20860
74.5,20989,36940,75.3,20990,36935,74.3,20991,36938,20830
74,20989,36940,74.9,20989,36935,73.8,20990,36938,20799
73.6,20990,36940,74.3,20990,36935,73.4,20990,36938,20799
73.4,20989,36940,74.2,20990,36934,73.1,20990,36938,20860
73.1,20989,36940,74,20990,36935,72.9,20990,36938,20860
72.9,20989,36940,73.7,20990,36934,72.7,20990,36938,20830
72.7,20990,36940,73.6,20990,36935,72.4,20991,36938,20830
72.5,20989,36940,73.3,20990,36934,72.2,20990,36938,20799
72.3,20989,36940,73.1,20990,36934,72,20990,36938,20830
72.1,20989,36940,72.8,20990,36934,71.8,20991,36938,20891
71.7,20989,36940,72.5,20989,36935,71.3,20990,36938,20830
71.3,20989,36940,72,20990,36934,70.9,20991,36938,20830
71,20989,36940,71.9,20990,36934,70.7,20990,36938,20891
70.8,20989,36940,71.6,20989,36935,70.5,20990,36938,20860
70.6,20989,36940,71.3,20990,36934,70.3,20991,36938,20830
70.2,20989,36940,71,20989,36935,69.8,20990,36938,20922
69.7,20989,36940,70.6,20989,36935,69.4,20990,36938,20830
69.4,20989,36940,70.2,20990,36934,69,20990,36938,20891
69.1,20989,36940,69.9,20989,36934,68.8,20991,36938,20891
68.9,20989,36940,69.8,20990,36934,68.6,20990,36938,20891
68.5,20989,36940,69.3,20989,36935,68.2,20990,36939,20830
68.3,20989,36940,69.2,20989,36935,68,20990,36939,20860
68.1,20989,36940,68.9,20989,36934,67.8,20990,36938,20891
67.9,20989,36940,68.6,20989,36935,67.5,20990,36939,20830
67.5,20988,36940,68.3,20988,36935,67.1,20990,36938,20830
67.2,20988,36940,68,20989,36935,66.9,20990,36939,20922
66.8,20989,36940,67.6,20990,36934,66.4,20990,36938,20860
66.6,20989,36939,67.4,20989,36934,66.2,20990,36939,20891
66.4,20988,36940,67.2,20990,36934,66,20989,36939,20891
66,20988,36940,66.7,20989,36935,65.6,20990,36939,20922
65.5,20988,36940,66.3,20989,36934,65.1,20990,36939,20922
65,20988,36940,65.9,20989,36934,64.7,20989,36939,20891
64.7,20988,36940,65.4,20989,36934,64.3,20989,36939,20891
64.5,20988,36940,65.2,20989,36934,64.1,20989,36939,20891
64.3,20988,36940,65.1,20989,36934,63.9,20989,36939,20922
63.9,20987,36940,64.6,20989,36934,63.5,20989,36939,20860
63.5,20988,36940,64.2,20988,36934,63,20989,36939,20922
63.1,20988,36939,63.8,20988,36935,62.6,20989,36939,20891
62.6,20988,36940,63.5,20988,36935,62.2,20989,36939,20891
62.4,20987,36940,63.2,20989,36934,62,20989,36939,20891
62.2,20987,36940,63,20989,36934,61.8,20989,36939,20952
61.7,20987,36940,62.5,20988,36934,61.4,20989,36939,20891
61.5,20987,36940,62.3,20988,36934,61.1,20989,36939,20983
61.2,20987,36940,62,20988,36934,60.7,20989,36939,20922
60.7,20987,36940,61.4,20988,36934,60.3,20989,36939,20952
60.5,20987,36940,61.3,20988,36934,60.1,20988,36939,20952
60.3,20987,36940,61.2,20988,36934,59.9,20988,36939,20952
59.9,20987,36940,60.6,20987,36934,59.4,20988,36939,20891
59.4,20987,36940,60.2,20988,36934,59,20988,36939,20983
59.2,20986,36940,60,20987,36934,58.8,20988,36939,20922
59,20986,36940,59.8,20987,36935,58.5,20988,36939,20983
58.7,20986,36940,59.5,20987,36935,58.3,20988,36939,20891
58.5,20987,36940,59.3,20988,36934,58.1,20988,36939,20922
58.3,20987,36940,59.1,20987,36935,57.9,20989,36939,20891
58.1,20987,36940,58.9,20987,36935,57.6,20989,36939,20860
57.6,20987,36940,58.4,20987,36935,57.2,20988,36939,20952
57.4,20987,36940,58.2,20988,36934,57,20988,36939,20983
57.2,20986,36940,58,20987,36935,56.7,20988,36939,20922
56.9,20987,36940,57.8,20987,36934,56.5,20988,36939,20952
56.6,20986,36940,57.2,20988,36934,56.1,20988,36939,20952
56.3,20986,36940,57,20988,36934,55.8,20988,36939,20952
55.9,20987,36939,56.6,20987,36934,55.4,20988,36939,20891
55.7,20987,36940,56.5,20987,36934,55.2,20988,36939,20983
55.2,20986,36940,56,20987,36934,54.8,20988,36939,20922
55,20986,36940,55.7,20987,36935,54.6,20988,36939,21014
54.6,20987,36939,55.3,20987,36935,54.2,20988,36939,20922
54.2,20986,36940,54.9,20987,36934,53.7,20988,36939,21014
54,20986,36940,54.7,20987,36934,53.5,20988,36939,20922
53.5,20986,36940,54.3,20986,36934,53.1,20988,36939,20922
53.2,20986,36940,53.8,20986,36935,52.6,20987,36939,20983
52.9,20986,36940,53.7,20986,36934,52.4,20987,36939,20983
52.7,20986,36940,53.4,20986,36934,52.2,20987,36939,20891
52.3,20986,36940,53,20986,36934,51.8,20987,36939,20952
52,20985,36940,52.8,20986,36935,51.6,20987,36939,20983
51.7,20985,36940,52.5,20986,36934,51.2,20987,36939,20952
51.2,20986,36939,52,20985,36935,50.8,20987,36939,20983
51,20985,36940,51.8,20985,36935,50.6,20987,36939,20983
50.7,20985,36940,51.3,20986,36934,50.2,20986,36939,20922
50.4,20985,36940,51.2,20987,36934,49.9,20987,36939,20983
50.2,20986,36940,51,20986,36934,49.7,20987,36939,20952
47.5,20984,36939,48.2,20985,36934,47,20986,36939,20952
45,20984,36940,45.7,20984,36935,44.5,20986,36939,20891
42.4,20982,36940,43,20983,36935,42,20984,36939,20922
39.9,20983,36940,40.5,20983,36935,39.4,20984,36939,21045
37.4,20983,36940,38,20983,36934,36.9,20984,36939,20952
34.8,20982,36940,35.5,20983,36934,34.3,20983,36939,20952
32.2,20981,36940,32.8,20982,36934,31.8,20983,36939,21014
29.7,20981,36940,30.2,20981,36935,29.2,20982,36940,20983
27.1,20981,36940,27.7,20981,36935,26.7,20982,36939,20922
24.6,20980,36940,25.1,20980,36935,24.2,20982,36939,20983
22,20980,36940,22.6,20981,36935,21.4,20981,36939,21014
19.4,20980,36940,20,20981,36934,19,20981,36939,20952
16.9,20979,36939,17.4,20980,36934,16.5,20980,36939,20983
14.2,20978,36940,14.7,20978,36935,13.8,20979,36939,20922
11.6,20977,36940,12,20977,36935,11.1,20978,36939,21014
10,20977,36940,10.2,20978,36934,9.4,20978,36939,21014
8.9,20977,36940,9.4,20978,36934,8.4,20979,36939,20952
7.8,20977,36940,8.2,20977,36935,7.3,20978,36939,20922
6.8,20978,36940,7.2,20978,36935,6.3,20979,36939,21045
5.5,20978,36940,6,20979,36934,5.1,20980,36939,21014
4.4,20978,36940,nan,nan,nan,3.8,20979,36939,20952
1,20966,36942,nan,nan,nan,0.5,20969,36932,20952
